"ID","Year","Age","AgeGroup","Weight","RTL","qPCRPlate","qPCRRow","Fecundity","Twinning","LambSex","LambSurvival","ReproIndex","ReproStatus"
4459,2001,1,1,18.4,1.98149746482065,83,"G",1,0,1,1,3,"3"
4459,2002,2,2,22.400002,1.6590568292398,48,"A",0,0,4,0,1,"1"
4459,2003,3,2,23.7,1.80245603452174,92,"E",0,0,4,0,1,"1"
4459,2004,4,2,22.3,1.82584022702264,36,"C",1,0,2,1,3,"3"
4459,2005,5,2,22.1,1.61774388642136,30,"G",1,0,2,1,3,"3"
4459,2006,6,2,23.15,1.50532347704441,69,"E",1,0,2,1,3,"3"
4460,2004,4,2,24.2,1.78615444017389,26,"F",1,0,1,1,3,"3"
4460,2005,5,2,24.05,1.37612513594099,28,"G",1,0,1,1,3,"3"
4464,2001,1,1,14.8,1.72216179539467,20,"B",1,0,2,0,2,"2"
4465,2003,3,2,30.7,2.16164965410892,74,"B",0,0,4,0,1,"1"
4465,2004,4,2,30.95,2.14660482094525,32,"D",1,0,2,0,2,"2"
4465,2005,5,2,31.85,1.55674081175343,28,"F",1,0,1,0,2,"2"
4465,2006,6,2,31.2,2.12234980935667,65,"G",1,0,1,0,2,"2"
4465,2007,7,3,30.8,1.74777673647204,94,"B",1,1,2,0,4,"2"
4465,2008,8,3,28.2,1.2788547485619,28,"E",1,0,1,1,3,"3"
4465,2009,9,3,31.6,1.55218163514107,81,"D",1,0,2,0,2,"2"
4465,2010,10,3,31,1.60206080779989,42,"B",1,1,1,1,6,"3"
4465,2011,11,3,31.4,1.90473393918332,70,"C",0,0,4,0,1,"1"
4465,2012,12,3,29.3,1.69843217920706,1,"A",1,1,3,0,4,"2"
4465,2013,13,3,27.4,1.62265230426885,31,"E",1,0,2,1,3,"3"
4467,2002,2,2,18.2,2.27290119254187,45,"F",1,0,2,0,2,"2"
4467,2003,3,2,18.3,2.15807868614418,92,"F",1,0,2,1,3,"3"
4467,2004,4,2,17.65,2.15505500624141,21,"D",1,0,2,1,3,"3"
4467,2005,5,2,18.2,2.03573382371119,29,"F",1,0,1,1,3,"3"
4468,2001,1,1,15.1,1.9133960258655,85,"E",0,0,4,0,1,"1"
4468,2002,2,2,15.7,2.14798260747243,91,"B",1,0,2,1,3,"3"
4468,2003,3,2,16.9,1.60804332755768,64,"D",1,0,1,1,3,"3"
4468,2004,4,2,17.15,1.659175713726,27,"C",1,0,1,1,3,"3"
4468,2005,5,2,18.25,1.71392946313803,26,"E",1,0,1,1,3,"3"
4468,2006,6,2,17.65,1.2247438002788,73,"C",1,0,1,1,3,"3"
4468,2007,7,3,17.4,1.72086209246812,5,"B",1,0,2,1,3,"3"
4468,2008,8,3,18.4,1.8709781231711,31,"B",1,1,3,1,6,"3"
4469,2001,1,1,16.6,1.72143741613785,6,"G",1,0,1,1,3,"3"
4470,2002,2,2,20,1.82492212153953,58,"B",1,0,1,0,2,"2"
4470,2007,7,3,18,1.86060609455571,18,"F",1,0,2,1,3,"3"
4472,2002,2,2,18.400002,1.99141700889285,88,"B",0,0,4,0,1,"1"
4472,2007,7,3,18.6,1.49078097734115,93,"F",1,0,2,1,3,"3"
4473,2001,1,1,16.2,1.9961939473409,15,"B",0,0,4,0,1,"1"
4473,2002,2,2,20.2,1.70335989241125,59,"B",1,0,2,0,2,"2"
4473,2003,3,2,23.6,2.37015074946374,67,"B",1,0,1,1,3,"3"
4473,2004,4,2,22.8,1.7998981049965,22,"G",1,0,2,1,3,"3"
4473,2007,7,3,23.8,1.83697033739503,2,"D",1,0,1,1,3,"3"
4473,2009,9,3,22.6,1.31789607037521,14,"G",0,0,4,0,1,"1"
4504,2001,1,1,13.1,1.44636664762121,95,"E",0,0,4,0,1,"1"
4510,2001,1,1,14.3,2.08477521314399,8,"F",0,0,4,0,1,"1"
4517,2001,1,1,17.3,1.77948567193507,17,"B",1,0,1,1,3,"3"
4517,2002,2,2,21.6,2.01239060070412,89,"A",1,0,2,0,2,"2"
4518,2001,1,1,12.7,1.49888605852299,5,"C",0,0,4,0,1,"1"
4529,2001,1,1,18.1,1.3678117418202,93,"C",1,0,1,1,3,"3"
4529,2002,2,2,21.7,1.52568193129873,90,"C",0,0,4,0,1,"1"
4529,2003,3,2,27.1,2.06916810440549,91,"A",1,0,1,0,2,"2"
4575,2002,1,1,15.400001,1.28571834559612,57,"C",0,0,4,0,1,"1"
4575,2003,2,2,18.55,2.17520121787743,92,"A",1,0,2,1,3,"3"
4575,2004,3,2,19.45,1.65865822863815,86,"F",0,0,4,0,1,"1"
4575,2005,4,2,20.4,1.03134476333346,29,"F",1,0,1,1,3,"3"
4575,2006,5,2,20.5,1.53119574361543,61,"C",1,0,1,1,3,"3"
4575,2007,6,2,21,1.54028113443797,17,"E",1,1,3,1,6,"3"
4575,2008,7,3,21.2,1.11781167971443,28,"F",1,1,1,1,6,"3"
4575,2009,8,3,20.8,1.11012081390917,17,"C",1,0,2,1,3,"3"
4575,2010,9,3,21.9,1.39266946918462,60,"G",1,1,3,1,5,"3"
4598,2002,1,1,18.400002,1.82355451375614,42,"E",1,0,1,0,2,"2"
4598,2005,4,2,23.95,1.41801418245988,21,"B",1,0,2,0,2,"2"
4598,2008,7,3,25.9,1.62886928197698,39,"H",1,0,2,1,3,"3"
4628,2002,1,1,17.6,1.65274211746063,45,"F",0,0,4,0,1,"1"
4628,2006,5,2,22.6,1.57153130100361,66,"F",1,0,2,1,3,"3"
4628,2008,7,3,24.1,1.46640298918173,27,"F",1,0,1,1,3,"3"
4631,2002,1,1,15.2,2.22871074201012,45,"D",0,0,4,0,1,"1"
4631,2004,3,2,17.4,1.69717744085747,34,"D",1,0,2,1,3,"3"
4631,2005,4,2,19.2,1.25564057803251,32,"G",1,0,2,1,3,"3"
4631,2007,6,2,19.8,1.77839969709995,3,"D",1,0,2,0,2,"2"
4631,2010,9,3,19.7,1.38239171248091,47,"F",0,0,4,0,1,"1"
4631,2011,10,3,20,1.43485179432853,71,"D",1,0,1,1,3,"3"
4635,2002,1,1,20.1,1.90881381478833,47,"B",0,0,4,0,1,"1"
4635,2003,2,2,24.15,1.85326826228746,75,"H",1,0,2,1,3,"3"
4636,2002,1,1,19,1.99152375254069,52,"C",0,0,4,0,1,"1"
4636,2003,2,2,25.95,2.01570925819786,63,"C",0,0,4,0,1,"1"
4636,2004,3,2,26.35,1.71043378927847,23,"G",0,0,4,0,1,"1"
4636,2005,4,2,28.25,2.02905427899702,24,"E",0,0,4,0,1,"1"
4636,2006,5,2,30.55,1.8547523857136,64,"G",0,0,4,0,1,"1"
4636,2007,6,2,31.3,1.69479448342335,84,"C",0,0,4,0,1,"1"
4636,2008,7,3,33.9,1.96687786035679,40,"F",0,0,4,0,1,"1"
4636,2009,8,3,33.3,1.77628903108125,2,"F",0,0,4,0,1,"1"
4636,2010,9,3,31.6,2.45935237750358,53,"H",0,0,4,0,1,"1"
4636,2012,11,3,30.5,1.81045815706246,1,"C",0,0,4,0,1,"1"
4636,2013,12,3,31.35,1.61370160075554,27,"H",0,0,4,0,1,"1"
4636,2014,13,3,28.05,1.96262523311707,47,"B",0,0,4,0,1,"1"
4636,2015,14,3,28.3,1.32512016692218,80,"D",0,0,4,0,1,"1"
4687,2001,1,1,16.4,2.09210454139598,19,"G",1,0,1,1,3,"3"
4688,2001,1,1,17.7,1.75290797387522,83,"G",0,0,4,0,1,"1"
4688,2004,4,2,19.4,1.79390443667703,25,"G",1,0,2,1,3,"3"
4689,2001,1,1,14.7,1.58782546936516,7,"G",0,0,4,0,1,"1"
4690,2001,1,1,18.1,1.51548791815883,15,"D",1,0,2,1,3,"3"
4734,2002,2,2,21.7,1.69506561932638,48,"C",1,0,2,0,2,"2"
4734,2003,3,2,24.1,1.60024940373946,73,"G",1,0,2,1,3,"3"
4734,2004,4,2,21.75,1.34412167558569,29,"C",1,0,2,1,3,"3"
5061,2004,2,2,16.6,1.80648106301077,26,"B",1,0,1,1,3,"3"
5063,2003,1,1,15.95,1.96456730220503,77,"D",1,0,1,1,3,"3"
5063,2005,3,2,20.1,1.56776912365335,21,"H",1,0,2,0,2,"2"
5063,2006,4,2,21.6,1.90330273413937,80,"C",1,0,2,1,3,"3"
5063,2008,6,2,20.4,1.82713704037483,23,"C",1,0,2,1,3,"3"
5073,2003,1,1,19.05,2.23603686927118,75,"B",0,0,4,0,1,"1"
5076,2003,1,1,18.55,1.31560499104136,79,"G",1,0,2,1,3,"3"
5076,2004,2,2,20.7,1.42541706237308,38,"G",1,0,1,1,3,"3"
5076,2007,5,2,23.8,1.81512634290792,6,"F",1,1,3,1,6,"3"
5084,2003,1,1,17.35,1.76273612227066,69,"H",1,0,1,1,3,"3"
5084,2004,2,2,17.75,1.98598363241774,36,"D",1,0,2,1,3,"3"
5084,2005,3,2,19.3,1.55147367292423,26,"C",1,0,1,1,3,"3"
5084,2006,4,2,20.85,1.19206212498576,68,"A",1,0,2,1,3,"3"
5084,2007,5,2,21.6,1.31791504087024,7,"D",1,0,2,1,3,"3"
5084,2008,6,2,23.4,1.87303186242489,81,"E",1,0,1,1,3,"3"
5084,2009,7,3,22.8,1.21508401236865,12,"C",1,0,1,1,3,"3"
5089,2003,1,1,21.65,1.65568317773247,61,"A",0,0,4,0,1,"1"
5089,2005,3,2,24.4,1.54816425135593,32,"B",1,0,2,1,3,"3"
5089,2006,4,2,23.85,1.58214418389327,68,"G",1,0,1,1,3,"3"
5089,2007,5,2,24.9,1.50694922996498,1,"B",1,0,2,1,3,"3"
5089,2008,6,2,25.1,1.36518087022699,21,"F",1,0,2,1,3,"3"
5093,2003,1,1,12.7,2.06770259339586,71,"D",1,0,1,0,2,"2"
5094,2004,2,2,17.6,1.77421663274795,25,"E",0,0,4,0,1,"1"
5094,2007,5,2,21.7,1.41598625699929,19,"E",1,1,3,1,5,"3"
5094,2008,6,2,24.4,1.90611648097805,25,"A",1,0,1,1,3,"3"
5094,2011,9,3,19.1,1.90691117854946,80,"B",1,0,2,1,3,"3"
5100,2003,1,1,18.8,1.87412065454433,62,"A",0,0,4,0,1,"1"
5100,2004,2,2,19.95,2.21017606531471,32,"C",1,0,2,0,2,"2"
5100,2007,5,2,23.7,1.65751376758398,5,"G",1,0,1,1,3,"3"
5100,2008,6,2,25.2,1.68766752512721,39,"H",1,0,2,1,3,"3"
5103,2005,3,2,20.6,1.57514269225017,30,"B",1,0,2,0,2,"2"
5103,2007,5,2,20.6,1.33995687115096,94,"E",1,0,2,1,3,"3"
5103,2009,7,3,21,1.9118923057511,94,"G",1,0,2,1,3,"3"
5107,2003,1,1,15.35,1.75291890447715,64,"E",1,0,1,1,3,"3"
5107,2004,2,2,17.15,1.84500110475609,36,"D",1,0,2,1,3,"3"
5107,2005,3,2,19.7,1.88245349292417,27,"C",1,0,1,1,3,"3"
5107,2006,4,2,21.85,1.77598083594978,75,"B",1,0,1,1,3,"3"
5107,2007,5,2,21,1.47854420156094,6,"B",1,0,2,1,3,"3"
5107,2008,6,2,21.8,1.59018541205377,34,"E",1,0,2,1,3,"3"
5107,2009,7,3,22.2,1.76255252412617,5,"B",1,0,2,1,3,"3"
5107,2010,8,3,20.9,1.73824655918579,53,"G",1,0,2,1,3,"3"
5107,2011,9,3,20.6,1.92996726480286,66,"E",1,0,1,1,3,"3"
5111,2003,1,1,16.45,1.80635756773542,76,"B",0,0,4,0,1,"1"
5111,2004,2,2,19.35,2.07901223747598,21,"G",1,0,2,1,3,"3"
5111,2007,5,2,21.5,2.27224014820752,94,"C",1,0,1,1,3,"3"
5111,2009,7,3,23.3,1.20949954517879,1,"C",1,0,1,1,3,"3"
5112,2003,1,1,13.6,1.9075937448047,72,"B",0,0,4,0,1,"1"
5119,2008,6,2,21,2.13723354844456,40,"C",1,0,1,1,3,"3"
5119,2009,7,3,21,1.24691651077479,14,"C",1,0,2,1,3,"3"
5120,2003,1,1,14.9,2.14350529581435,64,"A",1,0,2,1,3,"3"
5121,2003,1,1,12.4,2.43723453836184,74,"D",1,0,1,1,3,"3"
5121,2004,2,2,16.3,1.77052105546883,33,"B",1,0,2,1,3,"3"
5121,2006,4,2,19.65,2.106809352213,76,"F",1,0,1,1,3,"3"
5121,2007,5,2,20.8,1.51767838947502,13,"F",1,0,1,1,3,"3"
5122,2003,1,1,18.2,1.67855037402492,69,"F",1,0,1,0,2,"2"
5122,2008,6,2,21.2,0.952305728080923,96,"H",1,0,1,1,3,"3"
5125,2003,1,1,17.8,1.65326222200445,77,"C",0,0,4,0,1,"1"
5125,2007,5,2,20.9,1.57751836656881,14,"F",1,0,2,1,3,"3"
5125,2008,6,2,21.2,1.54965071054376,27,"A",1,0,2,1,3,"3"
5127,2003,1,1,13,1.90266809176386,93,"G",0,0,4,0,1,"1"
5127,2007,5,2,17.9,1.76627263474927,16,"E",1,0,1,1,3,"3"
5127,2010,8,3,17.6,1.57586668125097,45,"G",1,0,1,1,3,"3"
5130,2004,2,2,20.25,2.07297228164339,37,"F",1,0,1,1,3,"3"
5130,2007,5,2,23.7,2.06003833737387,85,"A",1,1,3,1,6,"3"
5130,2009,7,3,25.3,1.76573519625179,94,"G",1,1,1,1,6,"3"
5133,2003,1,1,17.35,1.91054364325574,66,"G",1,0,1,1,3,"3"
5133,2009,7,3,23.5,2.14713701730651,5,"C",1,0,1,1,3,"3"
5135,2003,1,1,15.5,1.75584261475718,71,"A",0,0,4,0,1,"1"
5135,2004,2,2,17.3,1.6344436235005,30,"A",1,0,2,1,3,"3"
5137,2003,1,1,18.88,2.29639708572753,69,"A",1,0,1,1,3,"3"
5137,2004,2,2,21.3,1.9124561748773,36,"A",1,0,2,1,3,"3"
5137,2005,3,2,22.85,1.93000639221438,29,"C",1,0,1,1,3,"3"
5137,2006,4,2,24.3,1.83096967700557,67,"H",1,0,1,1,3,"3"
5137,2007,5,2,25.1,1.36415872638056,8,"B",1,0,1,1,3,"3"
5137,2008,6,2,26.2,1.40731841967326,34,"E",1,0,2,1,3,"3"
5137,2009,7,3,25.8,1.54481433056027,20,"F",1,0,2,1,3,"3"
5137,2010,8,3,24.2,1.42691789246914,57,"E",1,1,1,1,6,"3"
5137,2011,9,3,23.8,1.95972206079694,79,"A",1,0,1,1,3,"3"
5141,2003,1,1,18.4,1.99081584658894,72,"C",1,0,1,1,3,"3"
5141,2004,2,2,20.7,1.48692571580228,32,"E",1,1,3,1,5,"3"
5141,2005,3,2,21.05,1.97628860039011,38,"A",1,0,2,1,3,"3"
5141,2006,4,2,22.7,1.25115260676562,63,"F",1,1,2,1,6,"3"
5141,2007,5,2,21.9,2.11973938465443,2,"D",1,1,3,1,5,"3"
5141,2008,6,2,24.2,1.44760543119988,38,"A",1,0,2,0,2,"2"
5144,2004,2,2,18.8,1.37514880332628,29,"H",1,0,2,1,3,"3"
5144,2006,4,2,21.35,1.5400550168548,73,"H",1,0,1,1,3,"3"
5144,2007,5,2,21.9,1.1686457120132,19,"C",1,0,1,1,3,"3"
5144,2008,6,2,21.8,1.55071043837162,22,"E",1,0,2,1,3,"3"
5144,2009,7,3,22.3,1.56935116436578,5,"B",1,0,2,1,3,"3"
5144,2010,8,3,22.2,1.49962848719828,43,"H",1,0,1,1,3,"3"
5146,2003,1,1,19.4,1.95489155599137,78,"D",1,0,2,0,2,"2"
5146,2007,5,2,28.1,2.16769588761194,11,"B",1,0,1,0,2,"2"
5146,2008,6,2,25.8,1.74827799682192,29,"F",1,0,1,1,3,"3"
5150,2003,1,1,17.25,1.98145001990929,92,"E",1,0,2,1,3,"3"
5150,2004,2,2,18.65,1.82384989681442,37,"D",1,0,1,1,3,"3"
5150,2005,3,2,20.5,1.71065928527166,21,"H",1,0,2,0,2,"2"
5150,2006,4,2,22.9,1.25007507558408,77,"G",1,0,2,1,3,"3"
5150,2007,5,2,21.6,1.39250952282702,18,"G",1,1,3,1,5,"3"
5150,2008,6,2,23.4,1.55020322381569,21,"H",1,0,2,1,3,"3"
5150,2009,7,3,23.5,1.03158239701831,16,"C",1,0,1,1,3,"3"
5150,2010,8,3,18.2,1.79526020946587,56,"G",1,1,3,0,4,"2"
5152,2003,1,1,17.8,1.91815745065556,67,"F",1,0,2,0,2,"2"
5152,2004,2,2,19.4,2.1706693747774,33,"D",1,0,2,1,3,"3"
5152,2006,4,2,22.1,1.81091895607792,79,"G",1,0,1,1,3,"3"
5152,2007,5,2,23.1,1.85753516246672,15,"G",1,0,2,1,3,"3"
5152,2008,6,2,22.8,1.30454349716265,28,"E",1,0,1,1,3,"3"
5226,2003,1,1,16.75,1.94700892320364,65,"F",1,0,2,1,3,"3"
5226,2004,2,2,17.2,2.18924180157573,37,"A",1,0,1,1,3,"3"
5226,2005,3,2,18.05,1.7383582521461,36,"E",1,0,1,1,3,"3"
5232,2003,1,1,15.15,1.60200623550563,80,"D",0,0,4,0,1,"1"
5232,2004,2,2,18.4,1.60231837047878,26,"F",1,0,1,1,3,"3"
5232,2007,5,2,22.4,1.77521584838525,85,"D",1,0,2,1,3,"3"
5232,2009,7,3,21.5,1.50933341889801,9,"E",1,0,1,1,3,"3"
5235,2003,1,1,14.4,2.33427343506227,67,"C",1,0,1,1,3,"3"
5235,2004,2,2,16.05,2.01161802749865,27,"A",1,0,2,1,3,"3"
5235,2005,3,2,17.4,2.52149643617789,87,"D",1,0,2,1,3,"3"
5235,2006,4,2,19.15,2.01446800063801,68,"H",1,0,2,1,3,"3"
5235,2007,5,2,19.4,1.88728211604071,7,"H",1,0,2,1,3,"3"
5242,2007,5,2,20.4,1.92650471545465,15,"F",1,0,1,1,3,"3"
5242,2009,7,3,18.8,2.27924822113797,3,"B",1,0,1,1,3,"3"
5242,2010,8,3,18.9,2.14342773884711,53,"D",1,0,1,0,2,"2"
5248,2003,1,1,15.05,2.00425811992155,63,"H",1,0,1,1,3,"3"
5248,2005,3,2,18.7,2.01780872314808,29,"B",1,0,1,1,3,"3"
5248,2007,5,2,19,1.90146645591594,12,"B",1,0,2,1,3,"3"
5248,2008,6,2,21,1.42599060331099,31,"F",1,0,2,1,3,"3"
5248,2010,8,3,17.9,1.79108226090691,54,"A",1,0,2,1,3,"3"
5250,2002,2,2,22.900002,1.43743964068876,88,"G",0,0,4,0,1,"1"
5250,2003,3,2,23.9,1.22152509449886,79,"C",1,0,2,1,3,"3"
5250,2006,6,2,23.3,1.55282632485161,63,"E",1,0,2,1,3,"3"
5250,2007,7,3,24.4,1.75795287318891,93,"A",1,0,2,1,3,"3"
5250,2008,8,3,22.4,1.863513521047,35,"E",1,0,1,1,3,"3"
5276,2003,2,2,20.95,2.20581827168966,77,"B",1,0,1,1,3,"3"
5276,2010,9,3,21.9,1.64851980145183,57,"C",1,0,2,1,3,"3"
5326,2003,2,2,20.6,1.87127977320756,92,"F",1,0,1,1,3,"3"
5326,2005,4,2,22.45,1.55156673676665,24,"B",1,0,1,1,3,"3"
5326,2006,5,2,22.45,1.76092782700477,66,"D",1,0,1,1,3,"3"
5326,2007,6,2,23.1,1.99910866989672,1,"E",1,0,1,1,3,"3"
5421,2005,2,2,19.5,1.5285378620899,38,"D",1,1,4,0,4,"2"
5421,2006,3,2,19.2,1.63395084501657,75,"G",1,0,1,1,3,"3"
5421,2007,4,2,21.1,1.38774479119481,1,"F",1,1,3,1,5,"3"
5421,2008,5,2,22,1.48849816202333,27,"E",1,0,2,1,3,"3"
5421,2009,6,2,19.7,1.26001710446709,12,"C",1,0,1,1,3,"3"
5421,2010,7,3,20.1,1.66531728040342,90,"G",1,0,1,1,3,"3"
5427,2006,3,2,21.35,1.97565838749433,73,"H",1,0,1,1,3,"3"
5427,2008,5,2,19.7,1.82282016483176,31,"F",1,1,2,1,6,"3"
5427,2009,6,2,20.9,1.90627008675427,94,"E",1,1,2,1,6,"3"
5427,2010,7,3,20.2,1.91239187898314,58,"C",1,0,1,1,3,"3"
5428,2004,1,1,15.8,1.82969998539991,87,"D",1,0,1,0,2,"2"
5430,2005,2,2,22,1.78515818482881,33,"B",1,0,2,0,2,"2"
5430,2008,5,2,24.2,1.01896184851548,39,"E",1,0,1,1,3,"3"
5430,2009,6,2,22.8,2.08474183836229,84,"D",1,0,1,1,3,"3"
5431,2004,1,1,18,1.79421774605599,36,"D",0,0,4,0,1,"1"
5431,2007,4,2,22.4,1.83027697337301,94,"G",1,0,1,1,3,"3"
5431,2009,6,2,24.2,1.6967922249663,19,"H",1,0,2,1,3,"3"
5431,2011,8,3,24.6,1.96215994376179,80,"A",1,0,1,0,2,"2"
5431,2015,12,3,26.2,1.89489549969567,69,"D",1,0,1,0,2,"2"
5433,2006,3,2,21.7,1.48251174774553,72,"F",1,0,2,1,3,"3"
5433,2007,4,2,21.9,1.54395598087155,20,"H",1,1,2,1,5,"3"
5433,2008,5,2,23.6,1.50767427459813,38,"H",1,0,1,1,3,"3"
5433,2009,6,2,22.2,1.29029201572151,14,"G",1,1,3,1,5,"3"
5439,2006,3,2,22.8,1.20670667224266,77,"E",1,0,1,1,3,"3"
5439,2007,4,2,22.3,1.53441457615456,11,"H",1,0,2,1,3,"3"
5439,2009,6,2,21.7,1.54861116945803,17,"E",1,0,1,1,3,"3"
5443,2004,1,1,18.9,1.982994801866,30,"F",0,0,4,0,1,"1"
5443,2005,2,2,21.5,1.757517231671,23,"H",1,0,1,1,3,"3"
5443,2007,4,2,23,2.07210670426072,20,"D",1,0,1,1,3,"3"
5443,2010,7,3,23.8,1.77612978222529,47,"F",1,1,1,1,6,"3"
5443,2011,8,3,22.1,1.61735790168418,66,"C",1,1,3,1,6,"3"
5444,2004,1,1,14.9,1.95040706035721,34,"G",1,0,1,0,2,"2"
5444,2005,2,2,19.9,1.73709101059399,30,"F",1,0,1,0,2,"2"
5444,2006,3,2,22.2,1.83960436454,66,"B",1,0,2,1,3,"3"
5444,2007,4,2,22.8,1.5240823853265,15,"E",1,0,1,1,3,"3"
5444,2009,6,2,22.2,1.29387072654113,94,"A",1,1,3,1,6,"3"
5444,2010,7,3,22.6,2.60258245266514,43,"C",1,0,1,1,3,"3"
5444,2011,8,3,22.9,1.73866546106487,73,"B",1,0,2,1,3,"3"
5446,2004,1,1,15.05,1.7627759707653,25,"C",1,0,1,0,2,"2"
5447,2004,1,1,16.9,1.99320194510059,26,"B",1,0,2,0,2,"2"
5447,2005,2,2,21.3,1.05185718900751,27,"E",1,0,2,0,2,"2"
5447,2007,4,2,24.8,1.79955590784556,81,"F",1,0,2,1,3,"3"
5447,2009,6,2,24.3,2.05408927201625,94,"B",1,0,1,1,3,"3"
5455,2004,1,1,16.8,1.53014349254863,40,"E",1,0,1,0,2,"2"
5455,2005,2,2,22.05,1.55361171201982,25,"D",1,0,4,0,2,"2"
5455,2007,4,2,22,1.78359985045936,6,"B",1,0,1,1,3,"3"
5456,2005,2,2,21.65,1.17228738730534,26,"A",1,0,2,1,3,"3"
5456,2007,4,2,24.1,1.2623402126083,8,"D",1,0,1,1,3,"3"
5459,2004,1,1,18.8,1.62189977497272,23,"C",1,0,1,0,2,"2"
5459,2007,4,2,24.4,0.842309323185212,96,"B",1,0,2,1,3,"3"
5466,2004,1,1,14,1.84259688327944,30,"C",0,0,4,0,1,"1"
5466,2005,2,2,18.25,1.95909424469043,34,"A",1,0,1,1,3,"3"
5466,2006,3,2,19.65,2.16983249543513,71,"D",1,0,2,0,2,"2"
5466,2007,4,2,20.2,1.75518474474781,9,"D",1,0,2,1,3,"3"
5466,2008,5,2,21.2,2.23539972269035,36,"B",1,0,1,1,3,"3"
5466,2009,6,2,21.5,1.4836606089991,16,"C",1,0,2,1,3,"3"
5466,2010,7,3,19.3,1.55025364714963,88,"E",1,0,1,1,3,"3"
5469,2007,4,2,22.1,1.45868412739111,17,"H",1,1,2,1,6,"3"
5469,2008,5,2,21.8,1.52941209864512,33,"D",1,1,3,1,6,"3"
5471,2004,1,1,15.75,2.18204032918493,36,"B",1,0,1,1,3,"3"
5477,2004,1,1,11.6,1.8419221287862,87,"F",0,0,4,0,1,"1"
5478,2004,1,1,15.4,1.88953953628965,25,"G",1,0,2,0,2,"2"
5483,2004,1,1,15.85,1.57910885122059,36,"E",0,0,4,0,1,"1"
5483,2005,2,2,18.75,1.5321963522037,28,"C",0,0,4,0,1,"1"
5485,2008,5,2,21,2.00284801628679,38,"E",1,0,1,1,3,"3"
5485,2009,6,2,20.9,1.89721907104193,83,"F",1,0,1,1,3,"3"
5486,2006,3,2,23.05,1.04757674021486,70,"F",1,0,2,1,3,"3"
5486,2007,4,2,25.3,1.31841669930118,2,"F",1,0,2,1,3,"3"
5486,2008,5,2,25.7,1.51620186036461,22,"D",1,0,2,1,3,"3"
5486,2010,7,3,24.9,1.6603680236084,50,"B",1,0,1,0,2,"2"
5490,2004,1,1,17.75,1.56107055024969,30,"F",1,0,2,0,2,"2"
5490,2005,2,2,21.2,1.54143853626565,34,"F",1,0,2,1,3,"3"
5490,2006,3,2,22.9,1.31248020421801,66,"D",1,0,1,1,3,"3"
5490,2007,4,2,22.9,1.89739799596433,9,"E",1,0,1,1,3,"3"
5490,2008,5,2,24.2,2.28529207882464,81,"D",1,0,1,1,3,"3"
5490,2009,6,2,25.3,1.64242953143736,1,"H",1,0,2,1,3,"3"
5490,2010,7,3,24.1,1.53132659513949,58,"F",1,0,1,1,3,"3"
5490,2012,9,3,24.5,1.84593571224926,94,"A",1,0,1,1,3,"3"
5490,2013,10,3,25.3,1.74768746903951,29,"G",1,0,2,1,3,"3"
5490,2014,11,3,26.6,1.87868621249087,88,"B",1,0,1,1,3,"3"
5490,2015,12,3,24.2,1.86932673438135,74,"B",1,0,2,1,3,"3"
5490,2016,13,3,25.8,1.69612605090997,48,"F",0,0,4,0,1,"1"
5491,2005,2,2,21.5,1.24142109160837,23,"G",1,0,2,0,2,"2"
5491,2006,3,2,21.4,1.85245386348666,70,"H",1,0,2,1,3,"3"
5491,2011,8,3,21.9,1.54712449604581,69,"E",1,0,2,0,2,"2"
5495,2004,1,1,17.65,1.50169806026714,30,"H",1,0,1,1,3,"3"
5495,2008,5,2,24.3,2.01174987055874,31,"H",1,0,1,1,3,"3"
5495,2009,6,2,27.7,1.65407144668498,94,"B",0,0,4,0,1,"1"
5495,2010,7,3,27.4,1.59079911014511,58,"E",0,0,4,0,1,"1"
5495,2011,8,3,27.7,1.79499290064626,61,"H",0,0,4,0,1,"1"
5495,2012,9,3,27,1.47835407026721,4,"C",0,0,4,0,1,"1"
5495,2014,11,3,24.45,2.51783601200756,89,"H",0,0,4,0,1,"1"
5496,2005,2,2,21.65,1.51744018230423,24,"G",0,0,4,0,1,"1"
5496,2008,5,2,30.6,1.45718359270073,28,"A",0,0,4,0,1,"1"
5496,2009,6,2,32,1.48239225686253,20,"E",0,0,4,0,1,"1"
5496,2010,7,3,32,1.98443783520209,42,"D",0,0,4,0,1,"1"
5496,2015,12,3,28.85,1.86257942104287,77,"B",0,0,4,0,1,"1"
5496,2016,13,3,30.2,1.8812660084556,46,"G",0,0,4,0,1,"1"
5501,2004,1,1,15.55,2.45034792444179,21,"D",0,0,4,0,1,"1"
5501,2005,2,2,19.75,1.07012537951427,28,"H",1,0,1,0,2,"2"
5501,2006,3,2,18.9,1.69451334601742,68,"F",1,0,2,1,3,"3"
5501,2007,4,2,18.9,1.70123786777667,3,"C",1,0,2,1,3,"3"
5501,2008,5,2,19.4,1.80436173626164,26,"D",1,0,1,1,3,"3"
5501,2009,6,2,21.2,1.76670584792737,4,"E",1,0,1,1,3,"3"
5501,2010,7,3,22,1.90344403022845,90,"A",1,0,1,0,2,"2"
5501,2011,8,3,23.5,1.89631444695239,66,"H",0,0,4,0,1,"1"
5501,2012,9,3,24.3,1.47048075728783,12,"C",0,0,4,0,1,"1"
5501,2013,10,3,25.6,1.71443389906017,24,"H",0,0,4,0,1,"1"
